Year,Sem,,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,,Overall course rate
2019,Spring,, Mellon College of Science,BSC,03117,1,"MCGUIER, NATALIE",DISCOVERY IN BIO SCI,Undergraduate,15,11,73.3%,5.27,4.91,4.91,4.73,4.73,4.82,4.73,4.82,4.73,,4.70
2019,Spring,, Mellon College of Science,BSC,03117,1,"DOONAN, LYNLEY",DISCOVERY IN BIO SCI,Undergraduate,15,11,73.3%,5.27,4.73,4.82,4.73,4.64,4.82,4.64,4.91,4.91,,4.73
2019,Spring,, Mellon College of Science,BSC,03121,A,"LANNI, FREDERICK",MODERN BIOLOGY,Undergraduate,53,21,39.6%,5.14,4.43,3.95,4.00,4.10,4.48,3.95,4.67,3.81,,3.52
2019,Spring,, Mellon College of Science,BSC,03121,B,"BRASIER, DANIEL",MODERN BIOLOGY,Undergraduate,82,65,79.3%,7.17,4.38,3.92,3.88,4.00,4.09,3.74,4.55,3.85,,3.82
2019,Spring,, Mellon College of Science,BSC,03121,A,"JARVIK, JONATHAN",MODERN BIOLOGY,Undergraduate,53,21,39.6%,5.14,4.00,3.48,3.65,3.55,4.10,3.33,4.19,3.14,,3.29
2019,Spring,, Mellon College of Science,BSC,03121,B,"WONG-NOONAN, STEPHANIE",MODERN BIOLOGY,Undergraduate,82,65,79.3%,7.22,4.51,4.42,4.38,4.25,4.54,4.49,4.69,4.42,,4.20
2019,Spring,, Mellon College of Science,BSC,03124,1,"DOONAN, LYNLEY",MODERN BIOLOGY LAB,Undergraduate,11,3,27.3%,9.00,4.00,3.67,4.00,3.33,3.67,4.00,4.33,3.33,,3.67
2019,Spring,, Mellon College of Science,BSC,03133,A,"BRASIER, DANIEL",NEURO OF DISEASE,Undergraduate,60,49,81.7%,7.14,4.94,4.86,4.84,4.71,4.88,4.69,4.88,4.76,,4.80
2019,Spring,, Mellon College of Science,BSC,03161,A,"BARTH, ALISON",MOLECULES TO MIND,Undergraduate,40,21,52.5%,8.33,4.29,3.76,3.90,3.71,4.24,4.05,4.33,3.86,,3.67
2019,Spring,, Mellon College of Science,BSC,03202,W,"VINCENT, ANNETTE",UNDGRAD COLLOQUM SOP,Undergraduate,15,4,26.7%,2.75,4.00,3.75,3.75,3.75,4.00,4.50,4.50,4.25,,4.00
2019,Spring,, Mellon College of Science,BSC,03206,B,"REN, CHARLIE",BIOMED ENG LAB,Undergraduate,3,1,33.3%,2.00,4.00,2.00,2.00,2.00,4.00,4.00,5.00,3.00,,2.00
2019,Spring,, Mellon College of Science,BSC,03221,1,"LOPEZ, ANTONIO-JAVIER",QUANT. GENETICS,Undergraduate,7,2,28.6%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,,5.00
2019,Spring,, Mellon College of Science,BSC,03230,W,"AFFARA, NESRINE",INTRO MAMMALIAN PHYS,Undergraduate,8,4,50.0%,15.75,5.00,4.75,5.00,4.50,5.00,4.50,5.00,4.75,,4.50
2019,Spring,, Mellon College of Science,BSC,03231,A,"LEE, CHRISTINA",HONORS BIOCHEMISTRY,Undergraduate,58,30,51.7%,9.20,4.52,4.34,4.38,4.21,4.38,4.41,4.55,4.43,,3.71
2019,Spring,, Mellon College of Science,BSC,03231,A,"ZHAO, YONGXIN",HONORS BIOCHEMISTRY,Undergraduate,58,30,51.7%,10.14,2.68,2.68,2.50,2.21,2.79,2.15,3.33,2.04,,2.52
2019,Spring,, Mellon College of Science,BSC,03232,1,"WONG-NOONAN, STEPHANIE",BIOCHEMISTRY I,Undergraduate,76,28,36.8%,9.18,4.57,4.43,4.43,4.11,4.64,4.36,4.82,4.36,,4.21
2019,Spring,, Mellon College of Science,BSC,03240,W,"BOUAOUINA, MOHAMED",CELL BIOLOGY,Undergraduate,15,7,46.7%,12.43,4.86,4.57,4.29,4.14,4.57,4.86,4.86,4.71,,4.43
2019,Spring,, Mellon College of Science,BSC,03330,W,"YOUNIS, IHAB",GENETICS,Undergraduate,18,7,38.9%,12.00,3.86,4.00,3.57,3.57,4.00,4.14,4.29,3.71,,3.71
2019,Spring,, Mellon College of Science,BSC,03344,2,"VINCENT, ANNETTE",EXPERMNTL BIOCHEMTRY,Undergraduate,14,5,35.7%,15.80,4.60,4.80,4.20,4.60,4.20,4.75,4.25,4.75,,4.50
2019,Spring,, Mellon College of Science,BSC,03344,1,"DOONAN, CARRIE",EXPERMNTL BIOCHEMTRY,Undergraduate,23,12,52.2%,16.50,4.83,4.08,4.50,4.42,4.75,4.58,4.50,4.67,,4.50
2019,Spring,, Mellon College of Science,BSC,03346,1,"DRILL, EMILY",EXPER NEUROSCIENCE,Undergraduate,21,12,57.1%,16.50,4.83,4.50,4.75,4.25,4.42,4.50,5.00,4.58,,4.33
2019,Spring,, Mellon College of Science,BSC,03350,A,"ETTENSOHN, CHARLES",DEVELOPMNTL BIOLOGY,Undergraduate,12,9,75.0%,6.67,4.67,4.78,4.67,4.22,4.78,4.89,4.44,4.67,,4.44
2019,Spring,, Mellon College of Science,BSC,03362,W,"AFFARA, NESRINE",CELLULAR NEUROSCIENC,Undergraduate,7,3,42.9%,9.00,4.33,4.33,4.67,4.33,4.67,4.33,4.67,4.33,,4.33
2019,Spring,, Mellon College of Science,BSC,03363,A,"YTTRI, ERIC",SYSTEMS NEUROSCIENCE,Undergraduate,51,43,84.3%,6.60,4.14,3.60,3.77,3.28,4.30,3.95,4.35,3.74,,3.58
2019,Spring,, Mellon College of Science,BSC,03366,A,"WEGENER, MEREDYTH",BIOCHEM OF THE BRAIN,Undergraduate,28,15,53.6%,8.60,4.20,3.53,3.73,3.40,4.20,4.07,4.13,3.87,,3.73
2019,Spring,, Mellon College of Science,BSC,03390,A,"BOTTINO, RITA",MOLECULAR CELL IMMUN,Undergraduate,16,9,56.3%,7.25,4.75,4.75,4.75,4.50,5.00,4.88,5.00,4.63,,4.88
2019,Spring,, Mellon College of Science,BSC,03390,A,"TRUCCO, MASSIMO",MOLECULAR CELL IMMUN,Undergraduate,16,9,56.3%,7.25,4.88,4.50,4.75,4.38,5.00,4.88,5.00,4.63,,4.88
2019,Spring,, Mellon College of Science,BSC,03390,A,"FAN, YONG",MOLECULAR CELL IMMUN,Undergraduate,16,9,56.3%,7.25,4.88,4.63,4.75,4.50,4.88,4.88,5.00,4.88,,4.88
2019,Spring,, Mellon College of Science,BSC,03390,A,"GIANNOUKAKIS, NICK",MOLECULAR CELL IMMUN,Undergraduate,16,9,56.3%,7.33,5.00,4.89,4.89,4.56,5.00,5.00,5.00,5.00,,4.89
2019,Spring,, Mellon College of Science,BSC,03391,A,"HILLER, NATALIA",MICROBIOLOGY,Undergraduate,23,12,52.2%,6.75,4.67,4.33,4.33,4.17,4.58,4.08,4.58,4.42,,4.33
2019,Spring,, Mellon College of Science,BSC,03409,W4,"BOUAOUINA, MOHAMED",SPECIAL TOPICS,Undergraduate,12,4,33.3%,5.75,5.00,4.75,4.50,4.50,4.75,5.00,4.75,4.75,,4.50
2019,Spring,, Mellon College of Science,BSC,03410,W,"RULE, GORDON",FRONTIERS OF BIOTECH,Undergraduate,10,3,30.0%,11.00,5.00,4.67,4.67,3.67,5.00,5.00,5.00,5.00,,4.67
2019,Spring,, Mellon College of Science,BSC,03445,WW,"RULE, GORDON",UNDERGRAD RESEARCH,Undergraduate,5,1,20.0%,8.00,4.00,3.00,3.00,3.00,3.00,4.00,3.00,4.00,,4.00
2019,Spring,, Mellon College of Science,BSC,03713,A3,"MCMANUS, CHARLES",BIOINFMTCS DATA PRAC,Graduate,25,22,88.0%,7.73,4.86,4.67,4.64,4.82,4.73,4.50,5.00,4.77,,4.68
2019,Spring,, Mellon College of Science,BSC,03728,B4,"MITCHELL, AARON",GENOME EDIT BIOTECH,Graduate,16,7,43.8%,7.14,5.00,5.00,4.86,4.86,5.00,5.00,5.00,5.00,,4.86
2019,Spring,, Mellon College of Science,BSC,03728,A4,"MITCHELL, AARON",GENOME EDIT BIOTECH,Graduate,6,5,83.3%,5.60,4.80,5.00,5.00,4.60,5.00,5.00,5.00,4.80,,5.00
2019,Spring,, Mellon College of Science,BSC,03730,A,"MITCHELL, AARON",ADVANCED GENETICS,Graduate,20,10,50.0%,5.60,4.60,4.90,4.60,4.30,4.70,4.70,4.30,4.70,,4.70
2019,Spring,, Mellon College of Science,BSC,03730,B,"MITCHELL, AARON",ADVANCED GENETICS,Graduate,18,8,44.4%,7.25,5.00,4.88,5.00,5.00,5.00,4.88,4.88,5.00,,4.88
2019,Spring,, Mellon College of Science,BSC,03730,A,"WOOLFORD, JOHN",ADVANCED GENETICS,Graduate,20,10,50.0%,7.10,5.00,5.00,4.80,4.80,4.90,4.80,5.00,4.90,,4.89
2019,Spring,, Mellon College of Science,BSC,03730,B,"LOPEZ, ANTONIO-JAVIER",ADVANCED GENETICS,Graduate,18,8,44.4%,7.25,4.75,4.88,4.75,4.63,5.00,4.88,5.00,4.75,,4.63
2019,Spring,, Mellon College of Science,BSC,03741,A,"MINDEN, JONATHAN",ADV CELL BIOLOGY,Graduate,25,11,44.0%,5.82,4.91,4.73,4.82,4.09,4.82,4.82,5.00,4.91,,5.00
2019,Spring,, Mellon College of Science,BSC,03741,A,"LANNI, FREDERICK",ADV CELL BIOLOGY,Graduate,25,11,44.0%,5.82,4.91,4.64,4.45,3.73,4.64,4.64,4.82,4.55,,4.64
2019,Spring,, Mellon College of Science,BSC,03741,A,"LINSTEDT, ADAM",ADV CELL BIOLOGY,Graduate,25,11,44.0%,5.82,4.91,5.00,5.00,4.00,4.82,5.00,4.91,4.91,,4.82
2019,Spring,, Mellon College of Science,BSC,03741,A,"LEE, CHRISTINA",ADV CELL BIOLOGY,Graduate,25,11,44.0%,5.82,4.91,4.70,4.73,4.45,4.73,4.82,4.91,4.91,,4.82
2019,Spring,, Mellon College of Science,BSC,03757,1,"WEGENER, MEREDYTH",SPECIAL TOPICS,Graduate,5,3,60.0%,11.00,4.67,4.00,4.33,3.33,4.67,5.00,5.00,4.33,,4.00
2019,Spring,, Mellon College of Science,BSC,03763,1,"YTTRI, ERIC",ADV SYS NEUROSCIENCE,Graduate,28,19,67.9%,7.42,4.61,4.33,4.25,3.94,4.76,4.59,4.53,4.35,,4.25
2019,Spring,, Mellon College of Science,BSC,03791,1,"HILLER, NATALIA",ADV MICROBIO,Graduate,8,5,62.5%,7.40,5.00,4.80,4.80,4.80,4.60,4.60,5.00,4.60,,4.80
2019,Spring,, Mellon College of Science,BSC,03791,1,"MITCHELL, AARON",ADV MICROBIO,Graduate,8,5,62.5%,7.40,4.80,4.60,4.50,4.25,4.25,4.40,4.80,4.60,,4.60
2019,Spring,, Carnegie Mellon University,BXA,52291,A,"MURRAY, M. STEPHANIE",BXA SEM II,Undergraduate,13,6,46.2%,3.50,4.17,3.83,4.17,4.00,4.00,4.33,5.00,4.17,,4.17
2019,Spring,, Carnegie Mellon University,BXA,52392,A,"HAGAN, CARRIE",BXA SEM III,Undergraduate,22,10,45.5%,4.10,4.70,4.30,4.30,4.20,4.40,4.20,4.70,4.20,,3.90
2019,Spring,, Carnegie Mellon University,BXA,52402,A,"MURRAY, M. STEPHANIE",BXA SEM V: CAPSTONE,Undergraduate,22,5,22.7%,6.80,4.20,4.20,4.00,4.00,4.20,4.00,4.40,4.40,,4.20
2019,Spring,, School of Computer Science,CB,02201,1,"MARCAIS, GUILLAUME",PRGRMMING SCIENTISTS,Undergraduate,4,2,50.0%,12.50,4.50,4.00,3.50,3.50,5.00,3.00,5.00,3.00,,2.50
2019,Spring,, School of Computer Science,CB,02250,2,"ILYIN, VALENTIN",INTRO TO COMP BIO,Undergraduate,14,4,28.6%,10.25,5.00,5.00,4.75,4.75,4.75,4.00,5.00,4.00,,4.00
2019,Spring,, School of Computer Science,CB,02250,W,"ILYIN, VALENTIN",INTRO TO COMP BIO,Undergraduate,14,4,28.6%,10.25,4.75,5.00,5.00,4.75,5.00,4.50,5.00,4.50,,4.50
2019,Spring,, School of Computer Science,CB,02250,1,"MURPHY, ROBERT",INTRO TO COMP BIO,Undergraduate,29,27,93.1%,8.67,4.37,4.37,4.41,3.67,4.37,4.19,4.74,4.22,,3.96
2019,Spring,, School of Computer Science,CB,02250,1,"PFENNING, ANDREAS",INTRO TO COMP BIO,Undergraduate,29,27,93.1%,8.56,4.15,4.33,4.41,3.81,4.33,4.11,4.59,4.07,,3.96
2019,Spring,, School of Computer Science,CB,02251,1,"COMPEAU, PHILLIP",GREAT IDEAS IN CB,Undergraduate,25,10,40.0%,13.50,4.80,4.30,4.20,4.10,4.60,4.50,4.90,4.50,,4.20
2019,Spring,, School of Computer Science,CB,02251,1,"KINGSFORD, CARL",GREAT IDEAS IN CB,Undergraduate,25,10,40.0%,13.50,4.50,4.20,4.20,3.80,4.60,4.00,4.80,4.30,,4.10
2019,Spring,, School of Computer Science,CB,02261,1,"KANGAS, JOSHUA",QNTV CL MLC BLG LAB,Undergraduate,9,7,77.8%,6.71,4.86,4.43,4.71,4.86,4.71,4.71,5.00,4.57,,4.71
2019,Spring,, School of Computer Science,CB,02450,A,"LANGMEAD, CHRISTOPHER",AUTMTN SCI RESRCH,Undergraduate,5,1,20.0%,8.00,3.00,4.00,4.00,3.00,4.00,4.00,4.00,4.00,,4.00
2019,Spring,, School of Computer Science,CB,02510,A,"MA, JIAN",COMPUTATNL GENOMICS,Undergraduate,8,3,37.5%,11.00,3.67,3.67,3.67,3.67,3.67,3.67,4.00,3.33,,3.33
2019,Spring,, School of Computer Science,CB,02510,A,"BAR-JOSEPH, ZIV",COMPUTATNL GENOMICS,Undergraduate,8,3,37.5%,11.00,3.67,3.67,3.67,3.67,4.33,4.00,4.67,3.67,,3.33
2019,Spring,, School of Computer Science,CB,02604,A,"COMPEAU, PHILLIP",FUNDAMENTALS BIOINF,Graduate,34,19,55.9%,15.00,4.47,4.58,4.53,4.26,4.53,4.68,4.63,4.53,,4.53
2019,Spring,, School of Computer Science,CB,02613,A,"MOHIMANI, HOSEIN",ALGR & ADV DTA STRC,Graduate,3,2,66.7%,9.50,4.00,3.50,4.00,3.00,4.00,3.50,4.50,3.00,,3.00
2019,Spring,, School of Computer Science,CB,02710,A,"BAR-JOSEPH, ZIV",COMPUTATNL GENOMICS,Graduate,21,11,52.4%,9.36,4.36,4.18,4.09,4.27,4.55,4.36,4.91,4.18,,4.27
2019,Spring,, School of Computer Science,CB,02710,A,"MA, JIAN",COMPUTATNL GENOMICS,Graduate,21,11,52.4%,9.36,4.00,4.00,3.82,3.82,4.00,3.73,4.64,3.64,,3.73
2019,Spring,, School of Computer Science,CB,02715,A,"KIM, SEYOUNG",ADV TPC COMPTNL GENM,Graduate,12,9,75.0%,10.33,4.67,4.56,4.78,4.56,4.89,4.56,4.78,4.78,,5.00
2019,Spring,, School of Computer Science,CB,02750,A,"LANGMEAD, CHRISTOPHER",AUTOMTN SCI RESRC,Graduate,36,18,50.0%,10.17,3.11,3.28,3.50,3.17,3.61,3.39,3.67,3.00,,3.00
2019,Spring,, School of Computer Science,CB,02760,A,"KANGAS, JOSHUA",LAB METHODS COMP BIO,Graduate,10,5,50.0%,6.20,4.40,4.40,4.40,4.40,4.40,4.40,4.80,4.40,,4.40
2019,Spring,, Carnegie Institute of Technology,CEE,12100,1,"GREGORY, KELVIN",EXPLORING CEE,Undergraduate,58,52,89.7%,5.17,4.06,4.18,4.20,3.88,4.32,4.41,4.73,4.20,,3.98
2019,Spring,, Carnegie Institute of Technology,CEE,12201,1,"KILBURG, JAMES",GEOLOGY,Undergraduate,56,21,37.5%,5.29,4.86,4.71,4.76,4.43,4.71,4.81,5.00,4.71,,4.38
2019,Spring,, Carnegie Institute of Technology,CEE,12216,A,"CHRISTIAN, SARAH",RESEARCH SKILLS,Undergraduate,7,6,85.7%,3.00,5.00,4.83,5.00,5.00,4.60,4.83,5.00,5.00,,4.67
2019,Spring,, Carnegie Institute of Technology,CEE,12231,A,"DAYAL, KAUSHIK",SOLID MECHANICS,Undergraduate,32,31,96.9%,7.52,3.77,4.16,4.00,3.26,4.10,4.23,4.29,3.94,,3.74
2019,Spring,, Carnegie Institute of Technology,CEE,12232,1,"THOMPSON, JAMES",SOLID MECHANICS LAB,Undergraduate,37,29,78.4%,8.52,3.93,3.45,3.62,3.72,3.97,3.72,3.62,3.52,,3.07
2019,Spring,, Carnegie Institute of Technology,CEE,12232,F,"THOMPSON, JAMES",SOLID MECHANICS LAB,Undergraduate,7,4,57.1%,8.75,5.00,4.25,4.25,4.00,4.50,4.00,4.00,4.00,,3.75
2019,Spring,, Carnegie Institute of Technology,CEE,12232,1,"FRANCIONI ROONEY, ANDREA",SOLID MECHANICS LAB,Undergraduate,37,29,78.4%,8.41,4.62,4.14,4.21,4.39,4.32,4.17,4.79,4.48,,3.62
2019,Spring,, Carnegie Institute of Technology,CEE,12271,1,"BERGES, MARIO",INT CM AP CV ENV ENG,Undergraduate,34,26,76.5%,6.27,4.58,4.08,4.00,4.00,4.50,3.96,4.81,3.96,,3.81
2019,Spring,, Carnegie Institute of Technology,CEE,12351,A,"FRANCIONI ROONEY, ANDREA",ENVRMNTL ENGINEERING,Undergraduate,35,33,94.3%,6.82,4.73,4.73,4.67,4.70,4.52,4.70,4.85,4.76,,4.39
2019,Spring,, Carnegie Institute of Technology,CEE,12351,A,"DZOMBAK, DAVID",ENVRMNTL ENGINEERING,Undergraduate,35,33,94.3%,8.55,4.12,3.97,3.85,3.48,4.36,3.79,4.21,3.61,,3.33
2019,Spring,, Carnegie Institute of Technology,CEE,12352,1,"LOWRY, GREGORY",ENVMNTL ENGRNG LAB,Undergraduate,19,13,68.4%,4.31,4.23,4.54,4.54,4.33,4.54,4.77,5.00,4.46,,4.31
2019,Spring,, Carnegie Institute of Technology,CEE,12352,2,"LOWRY, GREGORY",ENVMNTL ENGRNG LAB,Undergraduate,11,6,54.5%,5.00,4.67,4.50,4.33,4.50,4.50,4.50,4.67,4.50,,4.50
2019,Spring,, Carnegie Institute of Technology,CEE,12358,1,"CHRISTIAN, SARAH",MATERIALS LAB,Undergraduate,29,28,96.6%,6.89,4.37,3.78,4.00,3.74,4.11,3.70,4.52,3.85,,3.59
2019,Spring,, Carnegie Institute of Technology,CEE,12600,A4,"KURLAND, KRISTEN",AUTOCAD,Graduate,26,22,84.6%,4.59,4.36,4.50,4.32,4.36,4.32,4.64,4.68,4.45,,4.36
2019,Spring,, Carnegie Institute of Technology,CEE,12603,A,"BREDIKHIN, ALEXANDRE",ST: CONSTRUCTION EST,Graduate,9,7,77.8%,8.00,3.86,2.57,3.57,2.86,4.00,3.14,3.57,3.00,,2.86
2019,Spring,, Carnegie Institute of Technology,CEE,12631,A,"THOMPSON, JAMES",STRUCTURAL DESIGN,Graduate,14,10,71.4%,11.90,4.60,4.50,4.50,4.40,4.50,4.40,4.60,4.50,,4.50
2019,Spring,, Carnegie Institute of Technology,CEE,12636,A,"LEECH, THOMAS",GEOTECHNICAL ENGINR,Graduate,4,3,75.0%,10.00,4.67,4.67,4.67,4.33,5.00,4.00,5.00,4.33,,4.67
2019,Spring,, Carnegie Institute of Technology,CEE,12638,A,"CHRISTIAN, SARAH",BEHAV STRUCT SYS,Graduate,6,6,100.0%,13.00,4.33,3.00,4.00,3.50,4.67,3.83,4.83,3.83,,3.67
2019,Spring,, Carnegie Institute of Technology,CEE,12657,A,"COHON, JARED",WTR RESOURCE SYS ENG,Graduate,9,7,77.8%,8.86,4.86,4.86,5.00,4.57,5.00,5.00,5.00,4.86,,4.86
2019,Spring,, Carnegie Institute of Technology,CEE,12703,A,"ACHARYA, AMIT",NUMERCL MTHD ENGING,Graduate,3,3,100.0%,9.00,4.67,4.33,4.33,4.67,4.33,4.00,5.00,4.33,,4.00
2019,Spring,, Carnegie Institute of Technology,CEE,12704,A,"SMALL, MITCHELL",PR EST MTHD ENG SYS,Graduate,18,12,66.7%,9.25,4.08,3.92,3.92,4.08,3.92,3.75,4.82,3.67,,3.58
2019,Spring,, Carnegie Institute of Technology,CEE,12711,A,"BISWAS, TAJIN",BIM ENG CONS FAC MGM,Graduate,27,14,51.9%,6.29,3.50,3.43,3.43,3.07,3.79,3.57,4.00,3.57,,3.21
2019,Spring,, Carnegie Institute of Technology,CEE,12711,A,"LIU, XUESONG",BIM ENG CONS FAC MGM,Graduate,27,14,51.9%,6.71,3.29,3.21,3.21,3.14,3.43,3.36,3.86,3.29,,3.21
2019,Spring,, Carnegie Institute of Technology,CEE,12711,B,"BISWAS, TAJIN",BIM ENG CONS FAC MGM,Graduate,25,17,68.0%,7.53,3.71,3.53,3.53,3.29,3.88,3.94,4.38,3.44,,3.24
2019,Spring,, Carnegie Institute of Technology,CEE,12711,B,"LIU, XUESONG",BIM ENG CONS FAC MGM,Graduate,25,17,68.0%,7.47,3.47,3.53,3.27,3.27,3.60,3.67,3.93,3.40,,3.33
2019,Spring,, Carnegie Institute of Technology,CEE,12714,A,"CHEN, XIAOJU",ENV LFE CYC ASSMNT,Graduate,21,18,85.7%,13.11,4.17,3.78,4.00,4.00,3.94,3.67,4.67,3.44,,3.61
2019,Spring,, Carnegie Institute of Technology,CEE,12718,A,"ZHAI, HAIBO",EESS PROJECT,Graduate,16,12,75.0%,11.25,4.08,4.25,4.17,4.50,4.17,4.00,4.33,3.83,,3.75
2019,Spring,, Carnegie Institute of Technology,CEE,12724,1,"VANBRIESEN, JEANNE",BIOLGL WASTWTR MANGM,Graduate,11,9,81.8%,14.00,4.78,4.78,4.89,4.56,5.00,4.56,4.89,4.78,,4.67
2019,Spring,, Carnegie Institute of Technology,CEE,12725,A,"LOWRY, GREGORY",FTE TRNS PHSCHM PROC,Graduate,22,16,72.7%,13.13,4.81,5.00,4.94,4.69,4.94,4.81,5.00,4.88,,4.81
2019,Spring,, Carnegie Institute of Technology,CEE,12726,A,"ADAMS, PETER",MATH MDL ENV QUA SY,Graduate,26,18,69.2%,10.33,4.72,4.72,4.72,4.61,4.67,4.72,4.94,4.78,,4.56
2019,Spring,, Carnegie Institute of Technology,CEE,12728,A,"WICE, RICHARD",REMEDTN  ENG,Graduate,5,4,80.0%,8.00,5.00,4.75,4.75,5.00,4.75,4.75,5.00,4.75,,4.50
2019,Spring,, Carnegie Institute of Technology,CEE,12735,A,"POZZI, MATTEO",URBN SYS MODG,Graduate,19,16,84.2%,9.69,4.19,4.06,4.19,4.25,4.19,4.25,4.50,4.13,,4.13
2019,Spring,, Carnegie Institute of Technology,CEE,12745,A,"FINGER, SUSAN",AIS PROJECT,Graduate,6,5,83.3%,8.60,4.20,4.00,3.80,3.80,3.80,3.80,4.20,3.80,,3.60
2019,Spring,, Carnegie Institute of Technology,CEE,12749,A4,"SAMARAS, CONSTANTINOS",CLIM CHGE ADAPT,Graduate,34,29,85.3%,6.76,4.59,4.45,4.48,4.14,4.59,4.55,4.69,4.55,,4.59
2019,Spring,, Carnegie Institute of Technology,CEE,12750,A,"QIAN, SEAN",INFRASTRUCTURE MGMT,Graduate,19,17,89.5%,10.53,3.94,4.12,4.12,3.76,4.24,4.00,4.44,3.94,,4.06
2019,Spring,, Carnegie Institute of Technology,CEE,12750,A,"COFFELT, DONALD",INFRASTRUCTURE MGMT,Graduate,19,17,89.5%,9.65,3.94,4.41,4.29,3.76,4.41,3.88,4.47,3.94,,4.00
2019,Spring,, Carnegie Institute of Technology,CEE,12757,A,"THOMPSON, JAMES",VIBRATION,Graduate,10,9,90.0%,14.22,3.89,3.78,3.89,3.67,4.00,3.89,4.44,4.11,,3.67
2019,Spring,, Carnegie Institute of Technology,CEE,12761,A,"NOH, HAE YOUNG",SENS DATA MINING,Graduate,20,19,95.0%,11.37,4.47,4.21,4.53,4.47,4.53,4.26,4.68,4.47,,4.32
2019,Spring,, Carnegie Institute of Technology,CEE,12768,A,"JACQUILLAT, ALEXANDRE",DEC ANA BUS POL,Graduate,7,6,85.7%,11.00,5.00,5.00,4.83,4.50,4.67,5.00,5.00,5.00,,5.00
2019,Spring,, Carnegie Institute of Technology,CEE,12794,C,"DAYAL, KAUSHIK",GRADUATE SEMINAR,Graduate,8,4,50.0%,2.00,4.75,5.00,5.00,4.75,5.00,5.00,5.00,4.75,,5.00
2019,Spring,, Carnegie Institute of Technology,CEE,12794,A,"SAMARAS, CONSTANTINOS",GRADUATE SEMINAR,Graduate,27,13,48.1%,2.00,4.69,4.67,4.77,4.54,4.69,4.62,4.77,4.77,,4.77
2019,Spring,, Carnegie Institute of Technology,CEE,12794,A,"SAMARAS, CONSTANTINOS",GRADUATE SEMINAR,Graduate,27,13,48.1%,2.00,4.69,4.67,4.77,4.54,4.69,4.62,4.77,4.77,,4.77
2019,Spring,, Carnegie Institute of Technology,CEE,12794,D,"DZOMBAK, DAVID",GRADUATE SEMINAR,Graduate,91,50,54.9%,2.06,4.45,4.53,4.50,4.44,4.50,4.44,4.54,4.49,,4.42
2019,Spring,, Carnegie Institute of Technology,CEE,12794,B,"POZZI, MATTEO",GRADUATE SEMINAR,Graduate,28,19,67.9%,2.50,4.61,4.56,4.56,4.33,4.72,4.61,4.67,4.65,,4.59
2019,Spring,, College of Fine Arts,CFA,62110,A,"LETTS KOVAK, KRISTEN",PASSPORT TO THE ARTS,Undergraduate,22,21,95.5%,4.86,4.57,4.48,4.43,4.38,4.57,4.57,4.67,4.52,,4.19
2019,Spring,, College of Fine Arts,CFA,62123,A,"KIM, MAN",DIGITAL MEDIA II,Undergraduate,49,18,36.7%,12.39,4.44,4.56,4.82,4.29,4.59,4.44,4.33,4.44,,4.56
2019,Spring,, College of Fine Arts,CFA,62126,A,"COOPER, DOUGLAS",DRAW II,Undergraduate,48,17,35.4%,12.53,4.00,3.71,3.82,3.71,4.00,4.12,3.88,3.76,,3.71
2019,Spring,, College of Fine Arts,CFA,62141,B,"SPRADLIN, IVETTE",B & W PHOTOGRAPHY I,Undergraduate,11,5,45.5%,12.20,4.40,4.00,4.20,4.40,4.20,4.60,4.60,4.20,,4.60
2019,Spring,, College of Fine Arts,CFA,62141,C,"YOUNG, NINA",B & W PHOTOGRAPHY I,Undergraduate,4,3,75.0%,11.00,4.67,4.33,4.67,4.67,4.67,4.67,5.00,4.33,,4.33
2019,Spring,, College of Fine Arts,CFA,62141,A,"CARROLL, SEAN",B & W PHOTOGRAPHY I,Undergraduate,8,5,62.5%,12.80,5.00,4.60,4.80,4.80,4.80,4.80,4.60,4.80,,4.80
2019,Spring,, College of Fine Arts,CFA,62142,A,"BLUM, AARON",DIGITAL PHOTOGRPHY I,Undergraduate,8,5,62.5%,7.40,4.60,4.00,4.20,5.00,5.00,4.40,4.80,4.60,,4.60
2019,Spring,, College of Fine Arts,CFA,62142,B,"MANTLE, T. ROSS",DIGITAL PHOTOGRPHY I,Undergraduate,6,4,66.7%,8.75,4.75,4.75,4.50,4.50,5.00,4.75,4.50,4.25,,5.00
2019,Spring,, College of Fine Arts,CFA,62146,W,"KRISHNAMURTI, RAMESH",LOOKING AT MAKING,Undergraduate,5,3,60.0%,5.00,5.00,4.33,4.00,4.33,4.67,4.33,5.00,4.67,,5.00
2019,Spring,, College of Fine Arts,CFA,62194,A,"ZIMMERER, Nicole",ADV PLAYWRITING,Undergraduate,8,2,25.0%,5.00,4.50,4.00,4.50,2.50,4.00,3.50,5.00,4.00,,3.50
2019,Spring,, College of Fine Arts,CFA,62196,A,"BURNS, Daniel",SCREENWRITING,Undergraduate,4,2,50.0%,8.00,4.00,4.00,4.50,4.50,4.50,4.50,5.00,4.00,,4.50
